organization,pacs,honoree,date,amount_usd
AMERICAN ACADEMY OF DERMATOLOGY ASSOCIATION,American Academy of Dermatology Association Political Action Committee (SkinPAC),Rep. Andrew Garbarino,2025-06-09,2500.00
"MARSH & MCLENNAN COMPANIES, INC.",Marsh & McLennan Companies PAC,Rep. Andrew Garbarino,2025-03-03,2500.00
"MARSH & MCLENNAN COMPANIES, INC.",Marsh & McLennan Companies PAC,Rep. Andrew Garbarino,2025-03-27,5000.00
"MARSH & MCLENNAN COMPANIES, INC.",Marsh & McLennan Companies PAC,Rep. Andrew Garbarino,2025-04-16,2500.00
DENTONS US LLP,Dentons PAC,Congressman Andrew Garbarino,2025-02-04,1500.00
DENTONS US LLP,Dentons PAC,Congressman Andrew Garbarino,2025-05-28,1500.00
NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION (NRECA),America's Electric Cooperatives PAC,"Garbarino, Andrew",2025-03-04,1000.00
NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION (NRECA),America's Electric Cooperatives PAC,"Garbarino, Andrew",2025-05-29,2500.00
NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION (NRECA),America's Electric Cooperatives PAC,"Garbarino, Andrew",2025-06-10,1000.00
HARTFORD INSURANCE GROUP (FKA HARTFORD FINANCIAL SERVICES GROUP),The Hartford Insurance Group Inc Federal PAC AKA HARTFORD ADVOCATES FEDERAL FUND; The Hartford Insurance Group Inc PAC AKA THE HARTFORD ADVOCATES FUND,Rep Andrew Garbarino,2025-02-26,1000.00
THERMO FISHER SCIENTIFIC INC.,THERMO FISHER SCIENTIFIC INC. PAC,REP. ANDREW GARBARINO,2025-03-20,5000.00
"BOCKORNY GROUP, INC.",,Andrew Garbarino,2025-02-24,1000.00
AMERICAN PUBLIC POWER ASSOCIATION,APPA PUBLIC OWNERSHIP OF ELECTRIC RESOURCES PAC,Rep. Andrew Garbarino,2025-06-25,1000.00
ALLIANT ENERGY CORPORATION,ALLIANT ENERGY CORPORATION EMPLOYEE'S POLITICAL ACTION COMM,Representative Andrew Garbarino,2025-05-07,1500.00
INDEPENDENT INSURANCE AGENTS & BROKERS OF AMERICA,"Independent Insurance Agents & Brokers of America, Inc. PAC",Andrew Garbarino,2025-02-28,5000.00
NATIONAL RURAL LETTER CARRIERS' ASSOCIATION,,Andrew Garbarino,2025-06-04,5000.00
PFIZER INC.,Pfizer Inc. PAC,Rep. Andrew Garbarino,2025-05-30,2500.00
PILLSBURY WINTHROP SHAW PITTMAN LLP,Pillsbury Winthrop Shaw Pittman LLP,Andrew Garbarino,2025-06-04,1000.00
COX ENTERPRISES INC.,Cox Enterprises PAC (COXPAC) Inc.,Andrew Garbarino,2025-02-14,1500.00
COX ENTERPRISES INC.,Cox Enterprises PAC (COXPAC) Inc.,Andrew Garbarino,2025-06-23,1000.00
"THE CAPITAL GROUP COMPANIES, INC. AND ITS AFFILIATES",The Capital Group Companies Inc Political Action Committee,Rep Andrew Garbarino,2025-05-29,1000.00
HEINEKEN USA,HEINEKEN USA INC GOOD GOVERNMENT FUND,Rep Andrew Garbarino,2025-06-24,1000.00
"THE TRAVELERS COS., INC. AND SUBSIDIARIES","The Travelers Companies, Inc. Political Action Committee (T-PAC)",Andrew Garbarino,2025-01-23,2500.00
GRAYROBINSON PA,Gray Robinson PA PAC,Andrew Garbarino,2025-02-20,1000.00
RYAN COSTELLO STRATEGIES,,Congressman Andrew Garbarino,2025-04-07,1000.00
RYAN COSTELLO STRATEGIES,Sheeder Leadership PAC,Congressman Andrew Garbarino,2025-04-07,1000.00
WALMART INC.,Walmart Inc. PAC For Responsible Government,Rep. Andrew Garbarino,2025-03-20,1000.00
"NEXTERA ENERGY, INC.","NextEra Energy, Inc. PAC",Rep. Andrew Garbarino (R),2025-04-15,1000.00
"NEXTERA ENERGY, INC.","NextEra Energy, Inc. PAC",Rep. Andrew Garbarino (R),2025-06-16,1000.00
"FEDERAL HALL POLICY ADVISORS, LLC",,Rep. Andrew Garbarino (R-NY),2025-06-30,1000.00
NATIONAL CHICKEN COUNCIL,National Chicken Council PAC,Garbarino for Congress,2025-04-22,2500.00
"NATIONAL ELECTRICAL CONTRACTORS ASSOCIATION, INC.",National Electrical Contractors Association Political Action Committee,Rep Andrew Garbarino,2025-05-31,2500.00
