organization,pacs,honoree,date,amount_usd
"THE MAJORITY GROUP, LLC",,The Honorable French Hill,2025-02-04,1000.00
JOCELYN HONG & ASSOCIATES,,French Hill,2025-02-28,1000.00
"THE MAJORITY GROUP, LLC",,The Honorable French Hill,2025-05-01,500.00
JOCELYN HONG & ASSOCIATES,Forever Young,French Hill,2025-02-28,1000.00
CHAMBER OF COMMERCE OF THE U.S.A.,,Rep. French Hill,2025-03-28,1250.00
JOCELYN HONG & ASSOCIATES,Fongress PAC; Forever Young,French Hill,2025-02-28,1000.00
BLOCK INC.,,French Hill,2025-02-24,1250.00
"NASDAQ, INC.","Nasdaq, Inc. PAC",TEAM HILL,2025-02-06,5000.00
"NASDAQ, INC.","Nasdaq, Inc. PAC",Rep. French Hill,2025-03-04,1500.00
"MARSH & MCLENNAN COMPANIES, INC.",Marsh & McLennan Companies PAC,Rep. French Hill,2025-02-12,4250.00
"MARSH & MCLENNAN COMPANIES, INC.",Marsh & McLennan Companies PAC,Rep. French Hill,2025-06-12,5000.00
"BROWNSTEIN HYATT FARBER SCHRECK, LLP",,Team Hill,2025-06-03,250.00
NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION (NRECA),America's Electric Cooperatives PAC,"Hill, French",2025-03-13,1500.00
NATIONAL ASSOCIATION OF SOCIAL WORKERS,NASW-PACE,Hillary Scholten,2025-03-14,2000.00
NATIONAL ASSOCIATION OF SOCIAL WORKERS,NASW-PACE,Hillary Scholten,2025-04-25,500.00
HARTFORD INSURANCE GROUP (FKA HARTFORD FINANCIAL SERVICES GROUP),The Hartford Insurance Group Inc Federal PAC AKA HARTFORD ADVOCATES FEDERAL FUND; The Hartford Insurance Group Inc PAC AKA THE HARTFORD ADVOCATES FUND,Rep French Hill,2025-05-05,2500.00
INVARIANT LLC,,Congressman French Hill,2025-03-25,2500.00
AKIN GUMP STRAUSS HAUER & FELD,,Rep. French Hill,2025-03-20,2500.00
AKIN GUMP STRAUSS HAUER & FELD,,Rep. French Hill,2025-06-11,2500.00
THERMO FISHER SCIENTIFIC INC.,THERMO FISHER SCIENTIFIC INC. PAC,REP. FRENCH HILL,2025-03-20,5000.00
"ADVANCED POLICY CONSULTING, LLC",,Rep. French Hill,2025-06-30,500.00
"BOCKORNY GROUP, INC.",,French Hill,2025-02-26,500.00
"BOCKORNY GROUP, INC.",,French Hill,2025-05-07,500.00
SUN LIFE FINANCIAL (U.S.) SERVICES COMPANY INC.,SUN LIFE FINANCIAL (U.S.) SERVICES COMPANY INC PAC SUN LIFE,Congressman James French Hill,2025-03-25,2500.00
FS VECTOR LLC,,Rep. French Hill,2025-06-05,500.00
"BROWNSTEIN HYATT FARBER SCHRECK, LLP",,Rep. French Hill,2025-04-29,150.00
AZOA SERVICES CORP(ALLIANZ OF AMERICA) FORMERLY AZOA SERIVCES CORP/FIREMAN'S FUND(ALLIANZ OF AMERICA,AZOA Services Corp(Allianz of America) Formerly Firemans Fun,Representative French Hill,2025-02-28,1500.00
AZOA SERVICES CORP(ALLIANZ OF AMERICA) FORMERLY AZOA SERIVCES CORP/FIREMAN'S FUND(ALLIANZ OF AMERICA,AZOA Services Corp(Allianz of America) Formerly Firemans Fun,Representative French Hill,2025-06-26,1000.00
"BROWNSTEIN HYATT FARBER SCHRECK, LLP",,French Hill,2025-04-24,500.00
"COINBASE, INC.","Coinbase, Inc. Innovation PAC",Rep. French Hill,2025-03-25,2500.00
"MEHLMAN CONSULTING, INC.",,French Hill,2025-05-16,1000.00
INDEPENDENT INSURANCE AGENTS & BROKERS OF AMERICA,"Independent Insurance Agents & Brokers of America, Inc. PAC",French Hill,2025-02-28,5000.00
INDEPENDENT INSURANCE AGENTS & BROKERS OF AMERICA,"Independent Insurance Agents & Brokers of America, Inc. PAC",Hillary Scholten,2025-06-02,2500.00
PACIFIC LIFE INSURANCE COMPANY,Pacific Life Political Action Committee,Rep. French Hill,2025-03-25,1500.00
FINANCIAL SERVICES FORUM,Financial Services Forum PAC,French Hill,2025-06-24,1500.00
"GUIDEPOSTSTRATEGIES, LLC",,U.S. Representative French Hill,2025-06-02,1000.00
"GUIDEPOSTSTRATEGIES, LLC",,U.S. Representative French Hill,2025-06-27,1500.00
THE OPTIONS CLEARING CORPORATION,Options Clearing Corporation PAC,Congressman French Hill,2025-04-23,5000.00
DYKEMA GOSSETT PLLC,Dykema Gossett Federal PAC,Representative Hillary Scholten,2025-02-27,1000.00
ROCKET LP FKA RKT HOLDINGS,Rocket PAC,Representative James French Hill,2025-03-25,2500.00
