organization,pacs,honoree,date,amount_usd
AMERICAN CHIROPRACTIC ASSOCIATION,American Chiropractic Association PAC,Rep. Brian Fitzpatrick,2025-06-24,1500.00
AMERICAN ACADEMY OF DERMATOLOGY ASSOCIATION,American Academy of Dermatology Association Political Action Committee (SkinPAC),Rep. Brian Fitzpatrick,2025-01-13,1000.00
NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION (NRECA),America's Electric Cooperatives PAC,"Fitzpatrick, Brian",2025-03-20,1000.00
NATIONAL ASSOCIATION OF SOCIAL WORKERS,NASW-PACE,Brian Fitzpatrick,2025-02-28,2000.00
ASSOCIATION FOR CLINICAL ONCOLOGY,ASCO Association Political Action Committee,Rep. Brian Fitzpatrick,2025-03-12,1000.00
THERMO FISHER SCIENTIFIC INC.,THERMO FISHER SCIENTIFIC INC. PAC,REP. BRIAN FITZPATRICK,2025-03-20,5000.00
THERMO FISHER SCIENTIFIC INC.,THERMO FISHER SCIENTIFIC INC. PAC,"GREG STEELE, POLITICAL COMMUNICATIONS DIRECTOR/SPEAKER OF THE HOUSE REP. MIKE JOHNSON; ELIZABETH ATKINS, SYSTEMS MANAGER, REP. DAVID E. PRICE; CHANDLER MCCALL MASON, LEGISLATIVE DIRECTOR/REP. LINDA SANCHEZ; KATIE SMITH, SENIOR ADVISOR/FIELD DIRECTO/REP. DAVID ROUZER; HUSTON WALLACE, LEGISLATIVE DIRECTOR/REP. DEBORAH ROSS; GARRETT DANIEL, SENIOR POLICY ADVISOR/SEN. THOM TILLIS; KATONYA PETTAWAY, OFFICE MANAGER/REP. GREG MURPHY; SEAN MCCABE, DEPUTY CHIEF OF STAFF/REP. PATRICK MCHENRY; JACQUELINE COLLIE BAGGETT, LEGISLATIVE DIRECTOR/REP. BRIAN FITZPATRICK; MEGHAN GALLAGHER, SENIOR LEGISLATIVE ASSISTANT/REP. PATRICK MCHENRY",2025-01-09,1000.00
VENN STRATEGIES,ESCA PAC,Brian Fitzpatrick,2025-02-04,1000.00
VENN STRATEGIES,ESCA PAC,Brian Fitzpatrick,2025-03-27,4000.00
"STRADLEY RONON STEVENS & YOUNG, LLP",,Brian Fitzpatrick,2025-04-10,500.00
"BOCKORNY GROUP, INC.",,Brian Fitzpatrick,2025-03-11,500.00
SUN LIFE FINANCIAL (U.S.) SERVICES COMPANY INC.,SUN LIFE FINANCIAL (U.S.) SERVICES COMPANY INC PAC SUN LIFE,Congressman Brian Fitzpatrick,2025-03-03,1000.00
H&M STRATEGIES LLP,,Brian Fitzpatrick,2025-03-31,500.00
DUANE MORRIS LLP,Duane Morris Government Committee,Brian Fitzpatrick,2025-06-17,1000.00
AMERICAN SOCIETY FOR RADIATION ONCOLOGY,American Society For Radiation Oncology PAC,Rep. Brian Fitzpatrick,2025-02-11,2500.00
AMERICAN PSYCHIATRIC ASSOCIATION,American Psychiatric Association Political Action Committee,Brian Fitzpatrick,2025-03-24,3500.00
"AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES","AFSCME PEOPLE Committee; AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES",Brian Fitzpatrick,2025-02-19,2500.00
"AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES","AFSCME PEOPLE Committee; AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES",Brian Fitzpatrick,2025-06-01,2500.00
NATIONAL RURAL LETTER CARRIERS' ASSOCIATION,,Brian Fitzpatrick,2025-06-16,5000.00
NATIONAL RURAL LETTER CARRIERS' ASSOCIATION,,Brian Fitzpatrick,2025-01-29,5000.00
AMERICAN ISRAEL PUBLIC AFFAIRS COMMITTEE,American Israel Public Affairs Committee Political Action Committee,Rep Brian Fitzpatrick,2025-04-22,5000.00
AMERICAN ISRAEL PUBLIC AFFAIRS COMMITTEE,American Israel Public Affairs Committee Political Action Committee,Rep Brian Fitzpatrick,2025-03-13,5000.00
"BROWNSTEIN HYATT FARBER SCHRECK, LLP",Mr. Smith PAC; NRCC,Brian Fitzpatrick,2025-06-24,1000.00
"THE TRAVELERS COS., INC. AND SUBSIDIARIES","The Travelers Companies, Inc. Political Action Committee (T-PAC)",Brian Fitzpatrick,2025-02-07,2500.00
SMITH DAVIS ADVISORY & RESEARCH LLC,,Brian Fitzpatrick,2025-03-26,1500.00
WALMART INC.,Walmart Inc. PAC For Responsible Government,Rep. Brian Fitzpatrick,2025-03-20,1000.00
WALMART INC.,Walmart Inc. PAC For Responsible Government,Rep. Brian Fitzpatrick,2025-03-12,1000.00
AMERICAN STAFFING ASSOCIATION,American Staffing Association StaffingPAC,Rep. Brian Fitzpatrick,2025-06-04,5000.00
"NEXTERA ENERGY, INC.","NextEra Energy, Inc. PAC",Rep. Brian Fitzpatrick (R),2025-02-20,5000.00
"NEXTERA ENERGY, INC.","NextEra Energy, Inc. PAC",Rep. Brian Fitzpatrick (R),2025-04-15,1000.00
"SURROUND SOUND STRATEGIES, LLC",,Rep. Brian Fitzpatrick,2025-03-11,500.00
"NATIONAL ELECTRICAL CONTRACTORS ASSOCIATION, INC.",National Electrical Contractors Association Political Action Committee,Rep Brian Fitzpatrick,2025-06-27,1000.00
"NATIONAL ELECTRICAL CONTRACTORS ASSOCIATION, INC.",National Electrical Contractors Association Political Action Committee,Rep Brian Fitzpatrick,2025-06-27,2500.00
"NATIONAL MULTIFAMILY HOUSING COUNCIL, INC.",National Multifamily Housing Council and Real Estate Technology and Transformation Center PAC,"Fitzpatrick, Brian",2025-05-29,5000.00
CREDIT UNION NATIONAL ASSOCIATION. INC. DBA AMERICA'S CREDIT UNIONS,America's Credit Unions PAC,Brian Fitzpatrick,2025-04-09,5000.00
CREDIT UNION NATIONAL ASSOCIATION. INC. DBA AMERICA'S CREDIT UNIONS,America's Credit Unions PAC,Rep. Brian Fitzpatrick,2025-06-27,1000.00
AMERICAN COLLEGE OF SURGEONS PROFESSIONAL ASSOCIATION,American College of Surgeons Professional Association PAC,Rep. Brian Fitzpatrick,2025-03-24,2500.00
AMERICAN COLLEGE OF SURGEONS PROFESSIONAL ASSOCIATION,American College of Surgeons Professional Association PAC,Rep. Brian Fitzpatrick,2025-02-03,2500.00
NEW YORK LIFE INSURANCE COMPANY,New York Life Insurance Company Political Action Committee; New York Life Insurance Company State & Federal PAC,"M Amodei, D Bacon, T Balderson, M Baumgartner, C Bentz, M Bost, R Bresnahan, K Calvert, B Carter, J Ciscomani, M Diaz-Balart, C Edwards, G Evans, J Fedorchak, B Fitzpatrick, A Garbarino, et al.",2025-02-05,5000.00
NEW YORK LIFE INSURANCE COMPANY,New York Life Insurance Company Political Action Committee; New York Life Insurance Company State & Federal PAC,"Fitzpatrick, Brian",2025-02-10,1000.00
NEW YORK LIFE INSURANCE COMPANY,New York Life Insurance Company Political Action Committee; New York Life Insurance Company State & Federal PAC,"Fitzpatrick, Brian",2025-05-08,4000.00
INTERNATIONAL BROTHERHOOD OF TEAMSTERS,D.R.I.V.E.,BRIAN FITZPATRICK,2025-06-24,2500.00
INTERNATIONAL BROTHERHOOD OF TEAMSTERS,D.R.I.V.E.,BRIAN FITZPATRICK,2025-01-28,2500.00
"THE PICARD GROUP, LLC",,Congressman Brian Fitzpatrick,2025-03-11,500.00
"CENCORA, INC.","Cencora, Inc. PAC",Rep. Brian Fitzpatrick,2025-04-25,2500.00
AMERICAN HOSPITAL ASSOCIATION,American Hospital Association Political Action Committee,Brian Fitzpatrick,2025-06-23,5000.00
AMERICAN ACADEMY OF PHYSICIAN ASSOCIATES,American Academy of Physician Associates PAC,Rep. Brian Fitzpatrick,2025-04-29,1000.00
THE AFFORDABLE HOUSING TAX CREDIT COALITION,Affordable Housing Tax Credit Coalition PAC,Rep. Brian Fitzpatrick,2025-03-11,1000.00
AMERICA'S ESSENTIAL HOSPITALS,America's Essential Hospitals Political Action Committee,Brian Fitzpatrick,2025-03-04,1000.00
NATIONAL FOOTBALL LEAGUE,GridironPAC,Rep Brian Fitzpatrick,2025-03-13,5000.00
"AMERICAN COLLEGE OF PHYSICIAN SERVICES, INC.",ACP Services PAC,Brian Fitzpatrick,2025-03-19,5000.00
EDISON ELECTRIC INSTITUTE,PowerPAC of the Edison Electric Institute,Rep. Brian Fitzpatrick,2025-06-30,2500.00
QUEST DIAGNOSTICS INCORPORATED,QUEST DIAGNOSTICS INCORPORATED PAC (QuestPAC) C00329185,Brian Fitzpatrick PA-1 US House,2025-02-27,5000.00
BRIGHTSPRING HEALTH SERVICES,BrightSpring LEGACY Fund,"Rep. Jason Smith, Rep. Dunn, Rep. Fitzpatrick, Rep. Schweikert",2025-03-11,5000.00
STEPTOE LLP,Steptoe PAC,Brian Fitzpatrick for All of Us,2025-03-13,500.00
BLACK & VEATCH,Black & Veatch PAC,Rep. Brian Fitzpatrick,2025-03-10,1000.00
BLACK & VEATCH,Black & Veatch PAC,Rep. Brian Fitzpatrick,2025-05-28,1500.00
OFFICE OF THE COMMISSIONER OF BASEBALL,OFFICE OF THE COMMISSIONER OF MAJOR LEAGUE BASEBALL PAC,The Hon. Brian Fitzpatrick,2025-03-26,5000.00
AKIN GUMP STRAUSS HAUER & FELD,,Hon. Brian Fitzpatrick,2025-03-31,250.00
"AMERIPRISE FINANCIAL, INC.",Ameriprise Financial Political Action Committee,Congressman Brian Fitzpatrick,2025-03-17,1000.00
NATIONAL MARINE MANUFACTURERS ASSOCIATION,National Marine Manufacturers Association and Marine Retailers Association Boat PAC,Rep Brian Fitzpatrick,2025-02-25,5000.00
AMERICAN COUNCIL OF LIFE INSURERS,American Council of Life Insurers PAC,"Fitzpatrick, Brian",2025-03-27,2500.00
AMERICAN SPEECH-LANGUAGE-HEARING ASSOCIATION,ASHA-PAC,"Fitzpatrick, Brian",2025-03-20,2500.00
FIRSTENERGY CORP,FirstEnergy PAC,Brian Fitzpatrick,2025-06-11,5000.00
KPMG LLP,KPMG Partners/Principals and Employees PAC,Rep. Brian Fitzpatrick,2025-03-18,1000.00
GUARDIAN LIFE INSURANCE COMPANY OF AMERICA,The Guardian Life Insurance Company of America Political Action Committee Federal Guardian Life P,Rep Brian Fitzpatrick,2025-03-07,3500.00
VISTRA CORPORATE SERVICES COMPANY (FKA VISTRA CORP.),Vistra Employee Political Action Committee of Vistra Corp,Rep Brian Fitzpatrick,2025-02-13,1000.00
S-3 GROUP,,Brian Fitzpatrick,2025-03-25,500.00
TEXTRON INC.,Textron Inc. Political Action Committee,"Fitzpatrick, Brian",2025-03-20,5000.00
MAYER BROWN LLP,,Brian Fitzpatrick,2025-03-30,1000.00
