organization,pacs,honoree,date,amount_usd
PLUMBING-HEATING-COOLING CONTRACTORS--NATIONAL ASSOCIATION,NTL ASN OF PLUMBING-HEATING-COOLING CONTRACTORS AKA PHCC PAC,Rep. Tim Walberg (R-MI),2025-03-31,1000.00
DIGITAL SOVEREIGNTY ALLIANCE,,Rep. William Timmons,2025-06-26,1500.00
DIGITAL SOVEREIGNTY ALLIANCE,,Rep. William Timmons,2025-06-26,3500.00
CHECKMATE GOVERNMENT RELATIONS,,Friends of Tim Moore,2025-04-22,500.00
HONIGMAN LLP,,Timothy Greimel,2025-05-31,250.00
HONIGMAN LLP,,Hon. Tim Walberg,2025-06-04,250.00
AMERICAN CHIROPRACTIC ASSOCIATION,American Chiropractic Association PAC,Rep. Tim Kennedy,2025-06-24,1000.00
"K&L GATES, LLP",K&L Gates PAC,Congressman Tim Moore,2025-05-14,1000.00
"MARSH & MCLENNAN COMPANIES, INC.",Marsh & McLennan Companies PAC,"Rep. William Timmons, IV",2025-06-25,1000.00
"MARSH & MCLENNAN COMPANIES, INC.",Marsh & McLennan Companies PAC,Sen. Tim Scott,2025-06-12,5000.00
NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION (NRECA),America's Electric Cooperatives PAC,"Timmons, William",2025-04-15,2000.00
NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION (NRECA),America's Electric Cooperatives PAC,"Walberg, Tim",2025-02-13,5000.00
"CORNERSTONE GOVERNMENT AFFAIRS, INC.",WRANGLER PAC,Tim Sheehy,2025-06-27,2500.00
MARKQUEST,Common Ground; Friend of Jennifer McClellan; Friend of Rob Wittman; Heartland Values,Senator Kaine,2025-03-28,1000.00
"GREENBERG TRAURIG, LLP",,Senator Tim Kaine,2025-03-04,1000.00
"THE NICKLES GROUP, LLC",,Sen. Tim Sheehy,2025-02-27,1000.00
HARTFORD INSURANCE GROUP (FKA HARTFORD FINANCIAL SERVICES GROUP),The Hartford Insurance Group Inc Federal PAC AKA HARTFORD ADVOCATES FEDERAL FUND; The Hartford Insurance Group Inc PAC AKA THE HARTFORD ADVOCATES FUND,Rep Timothy M Kennedy,2025-05-05,1000.00
INVARIANT LLC,,Senator Tim Scott,2025-03-31,3500.00
THERMO FISHER SCIENTIFIC INC.,THERMO FISHER SCIENTIFIC INC. PAC,SEN. TIM SCOTT,2025-05-15,2000.00
HB STRATEGIES,,Sen. Tim Scott,2025-05-05,1000.00
THE O TEAM LLC,,U.S. Senator Tim Sheehy,2025-03-30,1000.00
"MARSHALL & POPP, LLC",,U.S. Senator Tim Sheehy,2025-06-09,1000.00
"BROWNSTEIN HYATT FARBER SCHRECK, LLP",,Tim Walberg,2025-02-27,500.00
"DOORDASH, INC.","DoorDash, Inc. Political Action Committee (DashPAC)",Rep. Timothy Walberg,2025-03-10,2500.00
"DOORDASH, INC.","DoorDash, Inc. Political Action Committee (DashPAC)",Rep. Timothy Walberg,2025-06-13,2000.00
"BROWNSTEIN HYATT FARBER SCHRECK, LLP",,Tim Walberg,2025-03-05,1000.00
H&M STRATEGIES LLP,,Tim Scott,2025-04-14,3750.00
DUANE MORRIS LLP,Duane Morris Government Committee,Timothy Walberg,2025-01-23,2500.00
VERTEX PHARMACEUTICALS INCORPORATED,Vertex Pharmaceuticals Incorporated PAC,Sen. Timothy E. Scott,2025-03-04,5000.00
VERTEX PHARMACEUTICALS INCORPORATED,Vertex Pharmaceuticals Incorporated PAC,Sen. Timothy Michael Kaine,2025-04-29,4000.00
INDEPENDENT INSURANCE AGENTS & BROKERS OF AMERICA,"Independent Insurance Agents & Brokers of America, Inc. PAC",Tim Scott,2025-05-07,5000.00
INDEPENDENT INSURANCE AGENTS & BROKERS OF AMERICA,"Independent Insurance Agents & Brokers of America, Inc. PAC",William Timmons,2025-06-30,1500.00
PACIFIC LIFE INSURANCE COMPANY,Pacific Life Political Action Committee,Rep. Tim Walberg,2025-03-27,1000.00
"AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES","AFSCME PEOPLE Committee; AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES",George Latimer,2025-02-19,2500.00
"AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES","AFSCME PEOPLE Committee; AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES",George Latimer,2025-06-01,2500.00
"AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES","AFSCME PEOPLE Committee; AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES",Tim Kennedy,2025-06-01,2500.00
ASTRAZENECA PHARMACEUTICALS LP,ALEXION PHARMACEUTICALS INC PAC; Zeneca Inc Political Action Committee AZPAC,Sen Tim Kaine,2025-03-25,1000.00
ASTRAZENECA PHARMACEUTICALS LP,ALEXION PHARMACEUTICALS INC PAC; Zeneca Inc Political Action Committee AZPAC,Sen Tim Sheehy,2025-05-13,1500.00
ASTRAZENECA PHARMACEUTICALS LP,ALEXION PHARMACEUTICALS INC PAC; Zeneca Inc Political Action Committee AZPAC,Sen Tim Kaine,2025-06-25,5000.00
NATIONAL ASSOCIATION OF MANUFACTURERS,NAM-PAC,Tim Walberg,2025-03-25,2500.00
PFIZER INC.,Pfizer Inc. PAC,Sen. Tim Kaine,2025-03-24,5000.00
PFIZER INC.,Pfizer Inc. PAC,Sen. Tim Kaine,2025-03-24,2500.00
ROCKET LP FKA RKT HOLDINGS,Rocket PAC,Representative Timothy Kennedy,2025-06-24,2500.00
ROCKET LP FKA RKT HOLDINGS,Rocket PAC,Senator Timothy Scott,2025-03-25,5000.00
ROCKET LP FKA RKT HOLDINGS,Rocket PAC,Representative William Timmons,2025-06-24,1000.00
FAEGRE DRINKER BIDDLE & REATH LLP,Faegre Drinker PAC,Tim Walberg,2025-03-04,1000.00
COX ENTERPRISES INC.,Cox Enterprises PAC (COXPAC) Inc.,Timothy Evans,2025-04-11,2500.00
AMERICAN ISRAEL PUBLIC AFFAIRS COMMITTEE,American Israel Public Affairs Committee Political Action Committee,Rep Tim Walberg,2025-04-22,1000.00
GUARDIAN LIFE INSURANCE COMPANY OF AMERICA,Arena PAC; Bice for Congress; Tomorrow is meaningful; VIEW PAC,Sen. Tim Scott,2025-05-08,1000.00
BRIDGESTONE AMERICAS INC.,Bridgestone Americas Inc. PAC,Sen. Tim Scott,2025-04-30,1000.00
"THE CAPITAL GROUP COMPANIES, INC. AND ITS AFFILIATES",The Capital Group Companies Inc Political Action Committee,Sen Tim Scott,2025-05-29,5000.00
HEINEKEN USA,HEINEKEN USA INC GOOD GOVERNMENT FUND,Rep George S Latimer,2025-06-24,1000.00
"THE TRAVELERS COS., INC. AND SUBSIDIARIES","The Travelers Companies, Inc. Political Action Committee (T-PAC)",Tim Sheehy,2025-02-07,2500.00
"THE TRAVELERS COS., INC. AND SUBSIDIARIES","The Travelers Companies, Inc. Political Action Committee (T-PAC)",TIMOTHY KENNEDY,2025-03-27,2000.00
INTERNATIONAL FOODSERVICE DISTRIBUTORS ASSOCIATION,International Foodservice Distributors Association PAC,Rep. Tim Walberg,2025-02-21,2500.00
AKIN GUMP STRAUSS HAUER & FELD,,Senator Tim Kaine,2025-01-05,5000.00
"DB3, LLC (FKA THE DASCHLE GROUP)",,Tim Walz for Governor,2025-03-07,4000.00
WALMART INC.,Walmart Inc. PAC For Responsible Government,Sen. Tim Scott,2025-03-20,1500.00
WALMART INC.,Walmart Inc. PAC For Responsible Government,Sen. Tim Sheehy,2025-03-19,2000.00
WALMART INC.,Walmart Inc. PAC For Responsible Government,Rep. Tim Walberg,2025-03-12,2500.00
WALMART INC.,Walmart Inc. PAC For Responsible Government,Rep. Tim Walberg,2025-06-27,2500.00
WALMART INC.,Walmart Inc. PAC For Responsible Government,Sen. Tim Scott,2025-06-24,1000.00
AMERICAN BENEFITS COUNCIL,American Benefits Council PAC,Tim Walberg,2025-03-21,2500.00
THORN RUN PARTNERS,,Tim Moore,2025-06-17,1000.00
AMERICAN ASSOCIATION OF AIRPORT EXECUTIVES,,Tim Sheehy,2025-04-01,1000.00
AMERICAN STAFFING ASSOCIATION,American Staffing Association StaffingPAC,Rep. Tim Walberg,2025-01-28,2500.00
AMERICAN STAFFING ASSOCIATION,American Staffing Association StaffingPAC,Rep. Tim Burchett,2025-05-20,5000.00
HUMAN RIGHTS CAMPAIGN,Human Rights Campaign PAC,George Latimer for Congress,2025-06-12,1000.00
ASSOCIATED GENERAL CONTRACTORS OF AMERICA,Associated General Contractors of America Political Action C,"Walberg, Tim",2025-03-25,5000.00
S-3 GROUP,,Congressman George Latimer,2025-06-26,1000.00
HART HEALTH STRATEGIES,,Tim Sheehy,2025-03-25,1500.00
VENN STRATEGIES,,Congressman George Latimer,2025-06-24,250.00
FAEGRE DRINKER BIDDLE & REATH LLP,Faegre Drinker PAC,Timothy Walberg,2025-02-25,1000.00
