organization,pacs,honoree,date,amount_usd
AMERICAN ACADEMY OF DERMATOLOGY ASSOCIATION,American Academy of Dermatology Association Political Action Committee (SkinPAC),Rep. Raul Ruiz,2025-05-20,1500.00
AMERICAN ACADEMY OF DERMATOLOGY ASSOCIATION,American Academy of Dermatology Association Political Action Committee (SkinPAC),Rep. Raul Ruiz,2025-02-25,2500.00
"AVOQ, LLC",Dr. Raul Ruiz Democrat for Congress,Rep. Raul Ruiz,2025-04-10,1500.00
NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION (NRECA),America's Electric Cooperatives PAC,"Ruiz, Raul",2025-06-24,2000.00
NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION (NRECA),America's Electric Cooperatives PAC,"Ruiz, Raul",2025-02-13,1000.00
NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION (NRECA),America's Electric Cooperatives PAC,"Ruiz, Raul",2025-05-29,1000.00
STRATEGIC MARKETING INNOVATIONS,,Raul Ruiz,2025-03-25,1000.00
STRATEGIC MARKETING INNOVATIONS,COLE PAC - Tom Cole; Narragansett Bay PAC (Jack Reed),Raul Ruiz,2025-03-24,1000.00
AMERICAN PSYCHIATRIC ASSOCIATION,American Psychiatric Association Political Action Committee,Dr. Raul Ruiz,2025-03-24,1000.00
INDEPENDENT INSURANCE AGENTS & BROKERS OF AMERICA,"Independent Insurance Agents & Brokers of America, Inc. PAC",Raul Ruiz,2025-06-02,2500.00
LINCOLN PARK GROUP L.L.C.,,Rep. Raul Ruiz,2025-06-04,500.00
ASTRAZENECA PHARMACEUTICALS LP,ALEXION PHARMACEUTICALS INC PAC; Zeneca Inc Political Action Committee AZPAC,Rep Raul Ruiz,2025-06-25,1000.00
STRATEGIC MARKETING INNOVATIONS,,Raul Ruiz,2025-03-24,1000.00
PFIZER INC.,Pfizer Inc. PAC,Rep. Raul Ruiz,2025-05-30,1500.00
PFIZER INC.,Pfizer Inc. PAC,Rep. Raul Ruiz,2025-06-23,1000.00
AMERICAN ACADEMY OF OTOLARYNGOLOGY-HEAD AND NECK SURGERY,ENT PAC,Raul Ruiz,2025-03-31,1000.00
EMPIRE CONSULTING GROUP,,Rep. Raul Ruiz,2025-04-07,1500.00
MEDICAL PROFESSIONAL LIABILITY ASSOCIATION,Medical Professional Liability Association PAC (MPL PAC),"Cong. Raul Ruiz, MD",2025-06-24,1000.00
"VILLAGE PRACTICE MANAGEMENT COMPANY HOLDINGS, LLC",VillageMD PAC,U.S. Representative Raul Ruiz,2025-02-21,1000.00
CREDIT UNION NATIONAL ASSOCIATION. INC. DBA AMERICA'S CREDIT UNIONS,America's Credit Unions PAC,Rep. Raul Ruiz,2025-02-27,1000.00
AMERICAN COLLEGE OF SURGEONS PROFESSIONAL ASSOCIATION,American College of Surgeons Professional Association PAC,Rep. Raul Ruiz,2025-02-03,5000.00
TOWER 19,,Rep. Raul Ruiz,2025-06-09,500.00
"AMERICAN COLLEGE OF PHYSICIAN SERVICES, INC.",ACP Services PAC,Raul Ruiz,2025-03-19,2500.00
LUNDBECK LLC,Lundbeck LLC Employee Political Action Committee,Raul Ruiz,2025-05-07,1000.00
SOCIETY FOR VASCULAR SURGERY,SVS PAC,Rep. Raul Ruiz (D-CA-25),2025-05-21,1000.00
AFLAC INCORPORATED,AFLAC POLITICAL ACTION COMMITTEE (AFLAC PAC),Rep. Raul Ruiz,2025-05-22,1500.00
FOLEY & LARDNER LLP,"Foley & Lardner Political Fund, Inc.",Dr. Raul Ruiz,2025-05-02,2000.00
"ABBVIE, INC.",AbbVie Political Action Committee,Rep. Raul Ruiz,2025-05-29,2500.00
NATIONAL AIR TRAFFIC CONTROLLERS ASSOCIATION,National Air Traffic Controllers Association PAC,Hon. Raul Ruiz,2025-05-06,2500.00
AMERICAN COLLEGE OF RADIOLOGY ASSOCIATION,RADPAC,REP. RAUL RUIZ,2025-03-27,2000.00
AMERICAN COLLEGE OF RADIOLOGY ASSOCIATION,RADPAC,REP. RAUL RUIZ,2025-02-03,5000.00
AMERICAN COLLEGE OF RADIOLOGY ASSOCIATION,RADPAC,REP. RAUL RUIZ,2025-03-27,5000.00
HONEYWELL INTERNATIONAL,Honeywell International Political Action Committee,Raul Ruiz,2025-03-25,2500.00
HONEYWELL INTERNATIONAL,Honeywell International Political Action Committee,Raul Ruiz,2025-06-24,1000.00
AMERICAN ACADEMY OF NEUROLOGY,American Academy of Neurology BrainPAC,"Ruiz, Raul",2025-03-21,5000.00
MCKESSON CORPORATION & AFFILIATES U.S. ONCOLOGY AND RX SAVINGS SOLUTIONS (FORMERLY MCKESSON CORP),McKesson Corporation Employees Political Fund; US Oncology Inc. Network Political Action Committee,Rep. Raul Ruiz,2025-05-30,2500.00
MCKESSON CORPORATION & AFFILIATES U.S. ONCOLOGY AND RX SAVINGS SOLUTIONS (FORMERLY MCKESSON CORP),McKesson Corporation Employees Political Fund; US Oncology Inc. Network Political Action Committee,Rep. Raul Ruiz,2025-05-12,1000.00
MCKESSON CORPORATION & AFFILIATES U.S. ONCOLOGY AND RX SAVINGS SOLUTIONS (FORMERLY MCKESSON CORP),McKesson Corporation Employees Political Fund; US Oncology Inc. Network Political Action Committee,Rep. Raul Ruiz,2025-05-12,250.00
MCKESSON CORPORATION & AFFILIATES U.S. ONCOLOGY AND RX SAVINGS SOLUTIONS (FORMERLY MCKESSON CORP),McKesson Corporation Employees Political Fund; US Oncology Inc. Network Political Action Committee,Rep. Raul Ruiz,2025-04-15,2500.00
MCKESSON CORPORATION & AFFILIATES U.S. ONCOLOGY AND RX SAVINGS SOLUTIONS (FORMERLY MCKESSON CORP),McKesson Corporation Employees Political Fund; US Oncology Inc. Network Political Action Committee,Rep. Raul Ruiz,2025-03-27,1500.00
AMERICAN BANKERS ASSOCIATION,American Bankers Association PAC BANKPAC,Rep Raul Ruiz,2025-05-14,1000.00
EDISON INTERNATIONAL,EDISON INTERNATIONAL PAC,RAUL RUIZ,2025-02-18,1000.00
EDISON INTERNATIONAL,EDISON INTERNATIONAL PAC,RAUL RUIZ,2025-02-18,2500.00
EDISON INTERNATIONAL,EDISON INTERNATIONAL PAC,RAUL RUIZ,2025-02-18,1500.00
EDISON INTERNATIONAL,EDISON INTERNATIONAL PAC,RAUL RUIZ,2025-02-18,3500.00
"SWISHER INTERNATIONAL, INC., F/K/A SI GROUP CLIENT SERVICES",,Congressman Paul Ruiz,2025-06-04,501.25
THE COUNCIL OF INSURANCE AGENTS AND BROKERS,Council Of Insurance Agents & Brokers PAC,Dr. Raul Ruiz For Congress,2025-05-07,2500.00
"1-800 CONTACTS, INC.","1-800 CONTACTS, Inc PAC",Dr. Raul Ruiz for Congress,2025-04-25,2500.00
"INTERNATIONAL ASSOCIATION OF SHEET METAL, AIR, RAIL & TRANSPORTATION WORKERS",Int'l Assoc of Sheet Metal Air Rail &Transportation Workers,Raul Ruiz,2025-02-10,5000.00
NOVO NORDISK INC.,NOVO NORDISK INC PAC NOVO NORDISK PAC,Rep Raul Ruiz,2025-06-03,2500.00
AMERICAN PHYSICAL THERAPY ASSOCIATION,American Physical Therapy Association Physical Therapy PAC,Congressman Raul Ruiz,2025-06-11,1000.00
NATIONAL BEER WHOLESALERS ASSOCIATION,NATIONAL BEER WHOLESALERS ASSOCIATION POLITICAL ACTION COMMITTEE,Rep Raul Ruiz,2025-03-28,1000.00
GENERAL MOTORS COMPANY,General Motors Company Political Action Committee (GM PAC),Rep. Raul Ruiz,2025-03-21,2500.00
"INNOVATIVE FEDERAL STRATEGIES, LLC",,Raul Ruiz,2025-06-24,1000.00
AMERICAN INVESTMENT COUNCIL F/K/A PEGCC,American Investment Council Political Action Committee- AIC,"Ruiz, Raul",2025-06-26,2500.00
"AT&T SERVICES, INC. AND ITS AFFILIATES",AT&T Inc. Federal Political Action Committee; AT&T Inc. Ohio Employee Federal Political Action Committee,"Ruiz, Raul",2025-06-12,2500.00
CENTENE CORPORATION,Centene Corporation Political Action Committee (Centene PAC),Raul Ruiz,2025-04-01,2500.00
"DELTA AIR LINES, INC.",Delta Air Lines PAC,Rep. Raul Ruiz,2025-05-13,2500.00
NATIONAL EDUCATION ASSOCIATION,NEA Fund for Children and Public Education,Raul Ruiz,2025-05-13,2000.00
VSP,VSP HOLDING COMPANY INC POLITICAL ACTION COMMITTEE,Rep. Raul Ruiz,2025-06-20,2500.00
VSP,VSP HOLDING COMPANY INC POLITICAL ACTION COMMITTEE,Rep. Raul Ruiz,2025-04-14,2500.00
ELI LILLY AND COMPANY,LillyPAC,Raul Ruiz,2025-06-03,2500.00
NORTHROP GRUMMAN CORPORATION,Employees of Northrop Grumman Corporation PAC; Self,Rep. Raul Ruiz,2025-03-24,1000.00
AMERICAN PROPERTY CASUALTY INSURANCE ASSOCIATION FKA PROPERTY CASUALTY INSURERS ASSOC. OF AMERICA,American Property Casualty Insurance Assoc Federal Only PAC; American Property Casualty Insurance Association Political Action Committee (Insuring America PAC),Rep. Raul Ruiz,2025-05-05,1000.00
AMERICAN ASSOCIATION FOR JUSTICE,American Association for Justice Political Action Committee,Rep. Raul Ruiz,2025-05-20,1500.00
AMERICAN ASSOCIATION FOR JUSTICE,American Association for Justice Political Action Committee,Rep. Raul Ruiz,2025-03-25,2500.00
AMERICAN ASSOCIATION FOR JUSTICE,American Association for Justice Political Action Committee,Rep. Raul Ruiz,2025-02-19,2500.00
PHARMACEUTICAL RESEARCH AND MANUFACTURERS OF AMERICA,PhRMA Better Government Committee,"Ruiz, Raul",2025-04-24,1250.00
NATIONAL ASSOCIATION OF REALTORS,National Association of Realtors Political Action Committee,Raul Ruiz,2025-06-04,1000.00
NATIONAL ASSOCIATION OF REALTORS,National Association of Realtors Political Action Committee,Raul Ruiz,2025-06-11,1000.00
CTIA-THE WIRELESS ASSOCIATION,CTIA- The Wireless Association Political Action Committee,Rep. Raul Ruiz,2025-06-18,1000.00
"EDWARDS LIFESCIENCES, LLC",EDWARDS LIFESCIENCES POLITICAL ACTION COMMITTEE aka EDWARDS PAC,Rep Raul Ruiz,2025-06-23,1000.00
AMERICAN ASSOCIATION OF ORAL AND MAXILLOFACIAL SURGEONS,American Association of Oral and Maxillofacial Surgeons PAC,Raul Ruiz,2025-03-06,3500.00
AMERICAN UROLOGICAL ASSOCIATION,American Urological Association (AUA) PAC,"Rep. Raul Ruiz, MD",2025-02-05,2500.00
"HUMANA, INC.",Humana Inc. Political Action Committee,Rep. Raul Ruiz,2025-03-17,5000.00
AMERICAN COLLEGE OF OBSTETRICIANS AND GYNECOLOGISTS,American College of Ob-Gyns PAC (Ob-GynPAC),Raul Ruiz,2025-03-27,5000.00
HARO SOLUTIONS LLC,,Rep. Raul Ruiz (D-CA),2025-02-11,750.00
AMERICAN ACADEMY OF FAMILY PHYSICIANS,AMERICAN ACADEMY OF FAMILY PHYSICIANS PAC C00411553,Raul Ruiz CA-25 US House,2025-01-24,5000.00
