organization,pacs,honoree,date,amount_usd
NATIONAL MILK PRODUCERS FEDERATION,,Jimmy Patronis,2025-03-07,500.00
NATIONAL MILK PRODUCERS FEDERATION,,Rep. Pat Ryan,2025-06-03,500.00
AMERICAN CHIROPRACTIC ASSOCIATION,American Chiropractic Association PAC,Rep. Brian Fitzpatrick,2025-06-24,1500.00
AMERICAN ACADEMY OF DERMATOLOGY ASSOCIATION,American Academy of Dermatology Association Political Action Committee (SkinPAC),Rep. Brian Fitzpatrick,2025-01-13,1000.00
"K&L GATES, LLP",K&L Gates PAC,Congressman Pat Fallon,2025-03-22,500.00
NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION (NRECA),America's Electric Cooperatives PAC,"Patronis, Jimmy",2025-01-23,2000.00
NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION (NRECA),America's Electric Cooperatives PAC,"Fallon, Patrick",2025-06-10,1000.00
NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION (NRECA),America's Electric Cooperatives PAC,"Fitzpatrick, Brian",2025-03-20,1000.00
CVS HEALTH (AND SUBSIDIARIES),,Congressman Pat Harrigan,2025-02-10,520.51
PENN AVENUE PARTNERS,,U.S. Representative Pat Ryan,2025-01-09,500.00
NATIONAL ASSOCIATION OF SOCIAL WORKERS,NASW-PACE,Brian Fitzpatrick,2025-02-28,2000.00
ASSOCIATION FOR CLINICAL ONCOLOGY,ASCO Association Political Action Committee,Rep. Brian Fitzpatrick,2025-03-12,1000.00
OGR,,The Honorable Pat Fallon,2025-05-13,500.00
THERMO FISHER SCIENTIFIC INC.,THERMO FISHER SCIENTIFIC INC. PAC,REP. BRIAN FITZPATRICK,2025-03-20,5000.00
