organization,pacs,honoree,date,amount_usd
CHECKMATE GOVERNMENT RELATIONS,,Friends of Tim Moore,2025-04-22,500.00
CHAMBER OF COMMERCE OF THE U.S.A.,,Senator Shelley Moore Capito,2025-03-25,1000.00
"K&L GATES, LLP",,Sen. Shelley Moore Capito,2025-06-11,1000.00
AMERICAN SENIORS HOUSING ASSOCIATION,Seniors Housing PAC,"Moore, Gwen",2025-02-03,1000.00
AMERICAN SENIORS HOUSING ASSOCIATION,Seniors Housing PAC,"Moore, Blake",2025-02-03,1000.00
AMERICAN ACADEMY OF DERMATOLOGY ASSOCIATION,American Academy of Dermatology Association Political Action Committee (SkinPAC),Sen. Shelley Moore Capito,2025-01-22,2500.00
AMERICAN ACADEMY OF DERMATOLOGY ASSOCIATION,American Academy of Dermatology Association Political Action Committee (SkinPAC),Rep. Blake Moore,2025-02-25,5000.00
"K&L GATES, LLP",K&L Gates PAC,Congressman Blake Moore,2025-03-24,1000.00
"K&L GATES, LLP",K&L Gates PAC,Congressman Tim Moore,2025-05-14,1000.00
"K&L GATES, LLP",K&L Gates PAC,Senator Shelly Moore Capito,2025-06-10,1500.00
"K&L GATES, LLP",K&L Gates PAC,Senator Shelly Moore Capito,2025-06-11,2500.00
NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION (NRECA),America's Electric Cooperatives PAC,"Capito, Shelley Moore",2025-03-20,5000.00
NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION (NRECA),America's Electric Cooperatives PAC,"Moore, Gwen",2025-03-20,1000.00
NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION (NRECA),America's Electric Cooperatives PAC,"Moore, Blake",2025-05-29,2500.00
NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION (NRECA),America's Electric Cooperatives PAC,"Moore, Gwen",2025-06-10,1000.00
NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION (NRECA),America's Electric Cooperatives PAC,"Moore, Blake",2025-02-13,1000.00
NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION (NRECA),America's Electric Cooperatives PAC,"Moore, Blake",2025-03-20,1000.00
NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION (NRECA),America's Electric Cooperatives PAC,"Moore, Riley",2025-05-01,1000.00
CVS HEALTH (AND SUBSIDIARIES),,Congressman Riley Moore,2025-06-23,1000.00
"CORNERSTONE GOVERNMENT AFFAIRS, INC.",WRANGLER PAC,Shelly Moore Capito,2025-03-30,1000.00
"CORNERSTONE GOVERNMENT AFFAIRS, INC.",WRANGLER PAC,Shelly Moore Capito,2025-06-27,2000.00
S-3 GROUP,,Congressman Blake Moore,2025-03-10,3500.00
CHAMBER OF COMMERCE OF THE U.S.A.,,Sen. Shelly Moore Capito,2025-06-25,1000.00
NATIONAL ASSOCIATION OF SOCIAL WORKERS,NASW-PACE,Shelley Moore Capito,2025-03-14,1500.00
ASSOCIATION FOR CLINICAL ONCOLOGY,ASCO Association Political Action Committee,Sen. Shelley Moore Capito,2025-03-12,1000.00
ASSOCIATION FOR CLINICAL ONCOLOGY,ASCO Association Political Action Committee,Sen. Shelley Moore Capito,2025-06-25,1000.00
OGR,,The Honorable Riley Moore,2025-06-16,500.00
THERMO FISHER SCIENTIFIC INC.,THERMO FISHER SCIENTIFIC INC. PAC,REP. BLAKE MOORE,2025-03-20,5000.00
"ADVANCED POLICY CONSULTING, LLC",,Sen. Shelley Moore Capito,2025-03-29,500.00
"ADVANCED POLICY CONSULTING, LLC",,Rep. Blake Moore,2025-03-29,1000.00
THE O TEAM LLC,,U.S. Senator Shelley Moore Capito,2025-03-30,1000.00
AMERICAN WATER,,Senator Shelley Moore Capito,2025-03-25,1000.00
AMERICAN PUBLIC POWER ASSOCIATION,APPA PUBLIC OWNERSHIP OF ELECTRIC RESOURCES PAC,Sen. Shelley Moore Capito,2025-04-04,1500.00
"MARRIOTT INTERNATIONAL, INC.","MARRIOTT INTERNATIONAL, INC. POLITICAL ACTION COMMITTEE",Sen. Shelley Moore Capito,2025-02-27,1000.00
"BROWNSTEIN HYATT FARBER SCHRECK, LLP",,Sen. Shelley Moore Capito,2025-06-18,500.00
"HALL, RENDER, KILLIAN, HEATH & LYMAN, P.C.",Hall Render Killian Heath Lyman Emp. PAC,Congressman Blake Moore,2025-05-07,2500.00
"MARSHALL & POPP, LLC",,U.S. Senator Shelley Moore Capito,2025-02-04,500.00
"SMITH & NEPHEW, INC.","Smith & Nephew, Inc. PAC (S+N PAC)","Moore, Blake",2025-06-06,1000.00
"NUCLEAR ENERGY INSTITUTE, INC.",NEI Federal PAC,Sen. Shelley Moore Capito,2025-05-15,2500.00
"BROWNSTEIN HYATT FARBER SCHRECK, LLP",DSCC,Shelley Moore Capito,2025-06-05,2500.00
THE MCMANUS GROUP,,Rep. Blake Moore (R-UT),2025-01-24,1500.00
AZOA SERVICES CORP(ALLIANZ OF AMERICA) FORMERLY AZOA SERIVCES CORP/FIREMAN'S FUND(ALLIANZ OF AMERICA,AZOA Services Corp(Allianz of America) Formerly Firemans Fun,Representative Gwen Moore,2025-02-28,1000.00
AZOA SERVICES CORP(ALLIANZ OF AMERICA) FORMERLY AZOA SERIVCES CORP/FIREMAN'S FUND(ALLIANZ OF AMERICA,AZOA Services Corp(Allianz of America) Formerly Firemans Fun,Representative Blake Moore,2025-02-28,2500.00
"BROWNSTEIN HYATT FARBER SCHRECK, LLP",,Shelley Moore Capito,2025-06-18,500.00
PARAMOUNT GLOBAL,Paramount Global PAC,Senator Shelley Moore Capito,2025-06-26,2500.00
FIERCE GOVERNMENT RELATIONS,,Rep Blake Moore,2025-03-28,1500.00
FIERCE GOVERNMENT RELATIONS,,Rep Riley Moore,2025-06-30,500.00
