organization,pacs,honoree,date,amount_usd
CROWELL & MORING LLP,Crowell & Moring LLP Political Action Committee (C&M PAC),Rep. Nikki Budzinski,2025-06-11,1000.00
NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION (NRECA),America's Electric Cooperatives PAC,"Budzinski, Nikki",2025-05-29,1000.00
HB STRATEGIES,,Nikki Budzinski,2025-05-09,1000.00
"BUNGE NORTH AMERICA, INC",BUNGE NORTH AMERICA INC POLITICAL ACTION COMMITTEE,Rep. Nikki Budzinski,2025-03-25,2500.00
"COINBASE, INC.","Coinbase, Inc. Innovation PAC",Rep. Nikki Budzinski,2025-03-25,1000.00
AMEREN SERVICES,Ameren Corporation Federal Political Action Committee Ameren FEDPAC,Rep Nikki Budzinski,2025-02-25,5000.00
AMEREN SERVICES,Ameren Corporation Federal Political Action Committee Ameren FEDPAC,Rep Nikki Budzinski,2025-05-06,5000.00
NATIONAL CONFECTIONERS ASSOCIATION,National Confectioners Association of the United States Inc Political Action Committee Candy PAC,Rep Nikki Budzinski,2025-03-28,1000.00
"AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES","AFSCME PEOPLE Committee; AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES",Nikki Budzinski,2025-01-15,2500.00
"AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES","AFSCME PEOPLE Committee; AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES",Nikki Budzinski,2025-02-19,2500.00
"AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES","AFSCME PEOPLE Committee; AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES",Nikki Budzinski,2025-06-01,2500.00
NATIONAL RURAL LETTER CARRIERS' ASSOCIATION,,Nikki Budzinski,2025-01-29,5000.00
AMERICAN SUGARBEET GROWERS ASSOCIATION,,Congresswoman Nikki Budzinski,2025-03-20,1000.00
CONLON PUBLIC STRATEGIES,,Nikki Budzinski,2025-03-20,1000.00
ROCKET LP FKA RKT HOLDINGS,Rocket PAC,Representative Nikki Budzinski,2025-06-24,2500.00
FAEGRE DRINKER BIDDLE & REATH LLP,Faegre Drinker PAC,Nikki Budzinski,2025-05-29,1000.00
COX ENTERPRISES INC.,Cox Enterprises PAC (COXPAC) Inc.,Nikki Budzinski,2025-03-14,2500.00
NATIONAL PORK PRODUCERS COUNCIL,National Pork Producers Council Pork PAC,Rep. Nikki Budzinski,2025-03-27,1000.00
"NEXTERA ENERGY, INC.","NextEra Energy, Inc. PAC",Rep. Nikki Budzinski (D),2025-04-15,2500.00
UTILITY WORKERS UNION OF AMERICA,UWUA Committee on Political Education,Rep. Nikki Budzinski,2025-04-17,1000.00
"NATIONAL ELECTRICAL CONTRACTORS ASSOCIATION, INC.",National Electrical Contractors Association Political Action Committee,Rep Nikki Budzinski,2025-05-31,5000.00
